index, table #, collisions
1980,1,856
1980,2,856
1980,3,856
1980,4,856
1980,5,830
1980,6,830
1980,7,830
1980,8,830
1980,9,830
1981,0,856
1981,1,856
1981,2,856
1981,3,856
1981,4,856
1981,5,830
1981,6,830
1981,7,830
1981,8,830
1981,9,830
1982,0,856
1982,1,856
1982,2,856
1982,3,856
1982,4,856
1982,5,830
1982,6,830
1982,7,830
1982,8,830
1982,9,830
1983,0,856
1983,1,856
1983,2,856
1983,3,856
1983,4,856
1983,5,830
1983,6,830
1983,7,830
1983,8,830
1983,9,830
1984,0,856
1984,1,856
1984,2,856
1984,3,856
1984,4,856
1984,5,830
1984,6,830
1984,7,830
1984,8,830
1984,9,830
1985,0,856
1985,1,856
1985,2,856
1985,3,856
1985,4,856
1985,5,830
1985,6,830
1985,7,830
1985,8,830
1985,9,830
1986,0,856
1986,1,856
1986,2,856
1986,3,856
1986,4,856
1986,5,830
1986,6,830
1986,7,830
1986,8,830
1986,9,830
1987,0,856
1987,1,856
1987,2,856
1987,3,856
1987,4,856
1987,5,830
1987,6,830
1987,7,830
1987,8,830
1987,9,830
1988,0,856
1988,1,856
1988,2,856
1988,3,856
1988,4,856
1988,5,830
1988,6,830
1988,7,830
1988,8,830
1988,9,830
1989,0,856
1989,1,856
1989,2,856
1989,3,856
1989,4,856
1989,5,830
1989,6,830
1989,7,830
1989,8,830
1989,9,830
1990,0,856
1990,1,856
1990,2,856
1990,3,856
1990,4,856
1990,5,830
1990,6,830
1990,7,830
1990,8,830
1990,9,830
1991,0,856
1991,1,856
1991,2,856
1991,3,856
1991,4,856
1991,5,830
1991,6,830
1991,7,830
1991,8,830
1991,9,830
1992,0,856
1992,1,856
1992,2,856
1992,3,856
1992,4,856
1992,5,830
1992,6,830
1992,7,830
1992,8,830
1992,9,830
1993,0,856
1993,1,856
1993,2,856
1993,3,856
1993,4,856
1993,5,830
1993,6,830
1993,7,830
1993,8,830
1993,9,830
1994,0,856
1994,1,856
1994,2,856
1994,3,856
1994,4,856
1994,5,830
1994,6,830
1994,7,830
1994,8,830
1994,9,830
1995,0,856
1995,1,856
1995,2,856
1995,3,856
1995,4,856
1995,5,830
1995,6,830
1995,7,830
1995,8,830
1995,9,830
1996,0,856
1996,1,856
1996,2,856
1996,3,856
1996,4,856
1996,5,830
1996,6,830
1996,7,830
1996,8,830
1996,9,830
1997,0,856
1997,1,856
1997,2,856
1997,3,856
1997,4,856
1997,5,830
1997,6,830
1997,7,830
1997,8,830
1997,9,830
1998,0,856
1998,1,856
1998,2,856
1998,3,856
1998,4,856
1998,5,830
1998,6,830
1998,7,830
1998,8,830
1998,9,830
1999,0,856
1999,1,856
1999,2,856
1999,3,856
1999,4,856
1999,5,830
1999,6,830
1999,7,830
1999,8,830
1999,9,830
2000,0,856
2000,1,856
2000,2,856
2000,3,856
2000,4,856
2000,5,830
2000,6,830
2000,7,830
2000,8,830
2000,9,830
2001,0,856
2001,1,856
2001,2,856
2001,3,856
2001,4,856
2001,5,830
2001,6,830
2001,7,830
2001,8,830
2001,9,830
2002,0,856
2002,1,856
2002,2,856
2002,3,856
2002,4,856
2002,5,830
2002,6,830
2002,7,830
2002,8,830
2002,9,830
2003,0,856
2003,1,856
2003,2,856
2003,3,856
2003,4,856
2003,5,830
2003,6,830
2003,7,830
2003,8,830
2003,9,830
2004,0,856
2004,1,856
2004,2,856
2004,3,856
2004,4,856
2004,5,830
2004,6,830
2004,7,830
2004,8,830
2004,9,830
2005,0,856
2005,1,856
2005,2,856
2005,3,856
2005,4,856
2005,5,830
2005,6,830
2005,7,830
2005,8,830
2005,9,830
2006,0,856
2006,1,856
2006,2,856
2006,3,856
2006,4,856
2006,5,830
2006,6,830
2006,7,830
2006,8,830
2006,9,830
2007,0,856
2007,1,856
2007,2,856
2007,3,856
2007,4,856
2007,5,830
2007,6,830
2007,7,830
2007,8,830
2007,9,830
2008,0,856
2008,1,856
2008,2,856
2008,3,856
2008,4,856
2008,5,830
2008,6,830
2008,7,830
2008,8,830
2008,9,830
2009,0,856
2009,1,856
2009,2,856
2009,3,856
2009,4,856
2009,5,830
2009,6,830
2009,7,830
2009,8,830
2009,9,830
2010,0,856
2010,1,856
2010,2,856
2010,3,856
2010,4,856
2010,5,830
2010,6,830
2010,7,830
2010,8,830
2010,9,830
2011,0,856
2011,1,856
2011,2,856
2011,3,856
2011,4,856
2011,5,830
2011,6,830
2011,7,830
2011,8,830
2011,9,830
2012,0,856
2012,1,856
2012,2,856
2012,3,856
2012,4,856
2012,5,830
2012,6,830
2012,7,830
2012,8,830
2012,9,830
2013,0,856
2013,1,856
2013,2,856
2013,3,856
2013,4,856
2013,5,830
2013,6,830
2013,7,830
2013,8,830
2013,9,830
2014,0,856
2014,1,856
2014,2,856
2014,3,856
2014,4,856
2014,5,830
2014,6,830
2014,7,830
2014,8,830
2014,9,830
2015,0,856
2015,1,856
2015,2,856
2015,3,856
2015,4,856
2015,5,830
2015,6,830
2015,7,830
2015,8,830
2015,9,830
2016,0,856
2016,1,856
2016,2,856
2016,3,856
2016,4,856
2016,5,830
2016,6,830
2016,7,830
2016,8,830
2016,9,830
2017,0,856
2017,1,856
2017,2,856
2017,3,856
2017,4,856
2017,5,830
2017,6,830
2017,7,830
2017,8,830
2017,9,830
2018,0,856
2018,1,856
2018,2,856
2018,3,856
2018,4,856
2018,5,830
2018,6,830
2018,7,830
2018,8,830
2018,9,830
2019,0,856
2019,1,856
2019,2,856
2019,3,856
2019,4,856
2019,5,830
2019,6,830
2019,7,830
2019,8,830
2019,9,830
2020,0,856
2020,1,856
2020,2,856
2020,3,856
2020,4,856
2020,5,830
2020,6,830
2020,7,830
2020,8,830
2020,9,830
2021,0,856
2021,1,856
2021,2,856
2021,3,856
2021,4,856
2021,5,830
2021,6,830
2021,7,830
2021,8,830
2021,9,830
2022,0,856
2022,1,856
2022,2,856
2022,3,856
2022,4,856
2022,5,830
2022,6,830
2022,7,830
2022,8,830
2022,9,830
2023,0,856
2023,1,856
2023,2,856
2023,3,856
2023,4,856
2023,5,830
2023,6,830
2023,7,830
2023,8,830
2023,9,830
2024,0,856
2024,1,856
2024,2,856
2024,3,856
2024,4,856
2024,5,830
2024,6,830
2024,7,830
2024,8,830
2024,9,830
2025,0,856
2025,1,856
2025,2,856
2025,3,856
2025,4,856
2025,5,830
2025,6,830
2025,7,830
2025,8,830
2025,9,830
2026,0,856
2026,1,856
2026,2,856
2026,3,856
2026,4,856
2026,5,830
2026,6,830
2026,7,830
2026,8,830
2026,9,830
2027,0,856
2027,1,856
2027,2,856
2027,3,856
2027,4,856
2027,5,830
2027,6,830
2027,7,830
2027,8,830
2027,9,830
2028,0,856
2028,1,856
2028,2,856
2028,3,856
2028,4,856
2028,5,830
2028,6,830
2028,7,830
2028,8,830
2028,9,830
2029,0,856
2029,1,856
2029,2,856
2029,3,856
2029,4,856
2029,5,830
2029,6,830
2029,7,830
2029,8,830
2029,9,830
2030,0,856
2030,1,856
2030,2,856
2030,3,856
2030,4,856
2030,5,830
2030,6,830
2030,7,830
2030,8,830
2030,9,830
2031,0,856
2031,1,856
2031,2,856
2031,3,856
2031,4,856
2031,5,830
2031,6,830
2031,7,830
2031,8,830
2031,9,830
2032,0,856
2032,1,856
2032,2,856
2032,3,856
2032,4,856
2032,5,830
2032,6,830
2032,7,830
2032,8,830
2032,9,830
2033,0,856
2033,1,856
2033,2,856
2033,3,856
2033,4,856
2033,5,830
2033,6,830
2033,7,830
2033,8,830
2033,9,830
2034,0,856
2034,1,856
2034,2,856
2034,3,856
2034,4,856
2034,5,830
2034,6,830
2034,7,830
2034,8,830
2034,9,830
2035,0,856
2035,1,856
2035,2,856
2035,3,856
2035,4,856
2035,5,830
2035,6,830
2035,7,830
2035,8,830
2035,9,830
2036,0,856
2036,1,856
2036,2,856
2036,3,856
2036,4,856
2036,5,830
2036,6,830
2036,7,830
2036,8,830
2036,9,830
2037,0,856
2037,1,856
2037,2,856
2037,3,856
2037,4,856
2037,5,830
2037,6,830
2037,7,830
2037,8,830
2037,9,830
2038,0,856
2038,1,856
2038,2,856
2038,3,856
2038,4,856
2038,5,830
2038,6,830
2038,7,830
2038,8,830
2038,9,830
2039,0,856
2039,1,856
2039,2,856
2039,3,856
2039,4,856
2039,5,830
2039,6,830
2039,7,830
2039,8,830
2039,9,830
2040,0,856
2040,1,856
2040,2,856
2040,3,856
2040,4,856
2040,5,830
2040,6,830
2040,7,830
2040,8,830
2040,9,830
2041,0,856
2041,1,856
2041,2,856
2041,3,856
2041,4,856
2041,5,830
2041,6,830
2041,7,830
2041,8,830
2041,9,830
2042,0,856
2042,1,856
2042,2,856
2042,3,856
2042,4,856
2042,5,830
2042,6,830
2042,7,830
2042,8,830
2042,9,830
2043,0,856
2043,1,856
2043,2,856
2043,3,856
2043,4,856
2043,5,830
2043,6,830
2043,7,830
2043,8,830
2043,9,830
2044,0,856
2044,1,856
2044,2,856
2044,3,856
2044,4,856
2044,5,830
2044,6,830
2044,7,830
2044,8,830
2044,9,830
2045,0,856
2045,1,856
2045,2,856
2045,3,856
2045,4,856
2045,5,830
2045,6,830
2045,7,830
2045,8,830
2045,9,830
2046,0,856
2046,1,856
2046,2,856
2046,3,856
2046,4,856
2046,5,830
2046,6,830
2046,7,830
2046,8,830
2046,9,830
2047,0,856
2047,1,856
2047,2,856
2047,3,856
2047,4,856
2047,5,830
2047,6,830
2047,7,830
2047,8,830
2047,9,830
2048,0,856
2048,1,856
2048,2,856
2048,3,856
2048,4,856
2048,5,830
2048,6,830
2048,7,830
2048,8,830
2048,9,830
2049,0,856
2049,1,856
2049,2,856
2049,3,856
2049,4,856
2049,5,830
2049,6,830
2049,7,830
2049,8,830
2049,9,830
2050,0,856
2050,1,856
2050,2,856
2050,3,856
2050,4,856
2050,5,830
2050,6,830
2050,7,830
2050,8,830
2050,9,830
2051,0,856
2051,1,856
2051,2,856
2051,3,856
2051,4,856
2051,5,830
2051,6,830
2051,7,830
2051,8,830
2051,9,830
2052,0,856
2052,1,856
2052,2,856
2052,3,856
2052,4,856
2052,5,830
2052,6,830
2052,7,830
2052,8,830
2052,9,830
2053,0,856
2053,1,856
2053,2,856
2053,3,856
2053,4,856
2053,5,830
2053,6,830
2053,7,830
2053,8,830
2053,9,830
2054,0,856
2054,1,856
2054,2,856
2054,3,856
2054,4,856
2054,5,830
2054,6,830
2054,7,830
2054,8,830
2054,9,830
2055,0,856
2055,1,856
2055,2,856
2055,3,856
2055,4,856
2055,5,830
2055,6,830
2055,7,830
2055,8,830
2055,9,830
2056,0,856
2056,1,856
2056,2,856
2056,3,856
2056,4,856
2056,5,830
2056,6,830
2056,7,830
2056,8,830
2056,9,830
2057,0,856
2057,1,856
2057,2,856
2057,3,856
2057,4,856
2057,5,830
2057,6,830
2057,7,830
2057,8,830
2057,9,830
2058,0,856
2058,1,856
2058,2,856
2058,3,856
2058,4,856
2058,5,830
2058,6,830
2058,7,830
2058,8,830
2058,9,830
2059,0,856
2059,1,856
2059,2,856
2059,3,856
2059,4,856
2059,5,830
2059,6,830
2059,7,830
2059,8,830
2059,9,830
2060,0,856
2060,1,856
2060,2,856
2060,3,856
2060,4,856
2060,5,830
2060,6,830
2060,7,830
2060,8,830
2060,9,830
2061,0,856
2061,1,856
2061,2,856
2061,3,856
2061,4,856
2061,5,830
2061,6,830
2061,7,830
2061,8,830
2061,9,830
2062,0,856
2062,1,856
2062,2,856
2062,3,856
2062,4,856
2062,5,830
2062,6,830
2062,7,830
2062,8,830
2062,9,830
2063,0,856
2063,1,856
2063,2,856
2063,3,856
2063,4,856
2063,5,830
2063,6,830
2063,7,830
2063,8,830
2063,9,830
2064,0,856
2064,1,856
2064,2,856
2064,3,856
2064,4,856
2064,5,830
2064,6,830
2064,7,830
2064,8,830
2064,9,830
2065,0,856
2065,1,856
2065,2,856
2065,3,856
2065,4,856
2065,5,830
2065,6,830
2065,7,830
2065,8,830
2065,9,830
2066,0,856
2066,1,856
2066,2,856
2066,3,856
2066,4,856
2066,5,830
2066,6,830
2066,7,830
2066,8,830
2066,9,830
2067,0,856
2067,1,856
2067,2,856
2067,3,856
2067,4,856
2067,5,830
2067,6,830
2067,7,830
2067,8,830
2067,9,830
2068,0,856
2068,1,856
2068,2,856
2068,3,856
2068,4,856
2068,5,830
2068,6,830
2068,7,830
2068,8,830
2068,9,830
2069,0,856
2069,1,856
2069,2,856
2069,3,856
2069,4,856
2069,5,830
2069,6,830
2069,7,830
2069,8,830
2069,9,830
2070,0,856
2070,1,856
2070,2,856
2070,3,856
2070,4,856
2070,5,830
2070,6,830
2070,7,830
2070,8,830
2070,9,830
2071,0,856
2071,1,856
2071,2,856
2071,3,856
2071,4,856
2071,5,830
2071,6,830
2071,7,830
2071,8,830
2071,9,830
2072,0,856
2072,1,856
2072,2,856
2072,3,856
2072,4,856
2072,5,830
2072,6,830
2072,7,830
2072,8,830
2072,9,830
2073,0,856
2073,1,856
2073,2,856
2073,3,856
2073,4,856
2073,5,830
2073,6,830
2073,7,830
2073,8,830
2073,9,830
2074,0,856
2074,1,856
2074,2,856
2074,3,856
2074,4,856
2074,5,830
2074,6,830
2074,7,830
2074,8,830
2074,9,830
2075,0,856
2075,1,856
2075,2,856
2075,3,856
2075,4,856
2075,5,830
2075,6,830
2075,7,830
2075,8,830
2075,9,830
2076,0,856
2076,1,856
2076,2,856
2076,3,856
2076,4,856
2076,5,830
2076,6,830
2076,7,830
2076,8,830
2076,9,830
2077,0,856
2077,1,856
2077,2,856
2077,3,856
2077,4,856
2077,5,830
2077,6,830
2077,7,830
2077,8,830
2077,9,830
2078,0,856
2078,1,856
2078,2,856
2078,3,856
2078,4,856
2078,5,830
2078,6,830
2078,7,830
2078,8,830
2078,9,830
2079,0,856
2079,1,856
2079,2,856
2079,3,856
2079,4,856
2079,5,830
2079,6,830
2079,7,830
2079,8,830
2079,9,830
2080,0,856
2080,1,856
2080,2,856
2080,3,856
2080,4,856
2080,5,830
2080,6,830
2080,7,830
2080,8,830
2080,9,830
2081,0,856
2081,1,856
2081,2,856
2081,3,856
2081,4,856
2081,5,830
2081,6,830
2081,7,830
2081,8,830
2081,9,830
2082,0,856
2082,1,856
2082,2,856
2082,3,856
2082,4,856
2082,5,830
2082,6,830
2082,7,830
2082,8,830
2082,9,830
2083,0,856
2083,1,856
2083,2,856
2083,3,856
2083,4,856
2083,5,830
2083,6,830
2083,7,830
2083,8,830
2083,9,830
2084,0,856
2084,1,856
2084,2,856
2084,3,856
2084,4,856
2084,5,830
2084,6,830
2084,7,830
2084,8,830
2084,9,830
2085,0,856
2085,1,856
2085,2,856
2085,3,856
2085,4,856
2085,5,830
2085,6,830
2085,7,830
2085,8,830
2085,9,830
2086,0,856
2086,1,856
2086,2,856
2086,3,856
2086,4,856
2086,5,830
2086,6,830
2086,7,830
2086,8,830
2086,9,830
2087,0,856
2087,1,856
2087,2,856
2087,3,856
2087,4,856
2087,5,830
2087,6,830
2087,7,830
2087,8,830
2087,9,830
2088,0,856
2088,1,856
2088,2,856
2088,3,856
2088,4,856
2088,5,830
2088,6,830
2088,7,830
2088,8,830
2088,9,830
2089,0,856
2089,1,856
2089,2,856
2089,3,856
2089,4,856
2089,5,830
2089,6,830
2089,7,830
2089,8,830
2089,9,830
2090,0,856
2090,1,856
2090,2,856
2090,3,856
2090,4,856
2090,5,830
2090,6,830
2090,7,830
2090,8,830
2090,9,830
2091,0,856
2091,1,856
2091,2,856
2091,3,856
2091,4,856
2091,5,830
2091,6,830
2091,7,830
2091,8,830
2091,9,830
2092,0,856
2092,1,856
2092,2,856
2092,3,856
2092,4,856
2092,5,830
2092,6,830
2092,7,830
2092,8,830
2092,9,830
2093,0,856
2093,1,856
2093,2,856
2093,3,856
2093,4,856
2093,5,830
2093,6,830
2093,7,830
2093,8,830
2093,9,830
2094,0,856
2094,1,856
2094,2,856
2094,3,856
2094,4,856
2094,5,830
2094,6,830
2094,7,830
2094,8,830
2094,9,830
2095,0,856
2095,1,856
2095,2,856
2095,3,856
2095,4,856
2095,5,830
2095,6,830
2095,7,830
2095,8,830
2095,9,830
2096,0,856
2096,1,856
2096,2,856
2096,3,856
2096,4,856
2096,5,830
2096,6,830
2096,7,830
2096,8,830
2096,9,830
2097,0,856
2097,1,856
2097,2,856
2097,3,856
2097,4,856
2097,5,830
2097,6,830
2097,7,830
2097,8,830
2097,9,830
2098,0,856
2098,1,856
2098,2,856
2098,3,856
2098,4,856
2098,5,830
2098,6,830
2098,7,830
2098,8,830
2098,9,830
2099,0,856
2099,1,856
2099,2,856
2099,3,856
2099,4,856
2099,5,830
2099,6,830
2099,7,830
2099,8,830
2099,9,830
2100,0,856
2100,1,856
2100,2,856
2100,3,856
2100,4,856
2100,5,830
2100,6,830
2100,7,830
2100,8,830
2100,9,830
2101,0,856
2101,1,856
2101,2,856
2101,3,856
2101,4,856
2101,5,830
2101,6,830
2101,7,830
2101,8,830
2101,9,830
2102,0,856
2102,1,856
2102,2,856
2102,3,856
2102,4,856
2102,5,830
2102,6,830
2102,7,830
2102,8,830
2102,9,830
2103,0,856
2103,1,856
2103,2,856
2103,3,856
2103,4,856
2103,5,830
2103,6,830
2103,7,830
2103,8,830
2103,9,830
2104,0,856
2104,1,856
2104,2,856
2104,3,856
2104,4,856
2104,5,830
2104,6,830
2104,7,830
2104,8,830
2104,9,830
2105,0,856
2105,1,856
2105,2,856
2105,3,856
2105,4,856
2105,5,830
2105,6,830
2105,7,830
2105,8,830
2105,9,830
2106,0,856
2106,1,856
2106,2,856
2106,3,856
2106,4,856
2106,5,830
2106,6,830
2106,7,830
2106,8,830
2106,9,830
2107,0,856
2107,1,856
2107,2,856
2107,3,856
2107,4,856
2107,5,830
2107,6,830
2107,7,830
2107,8,830
2107,9,830
2108,0,856
2108,1,856
2108,2,856
2108,3,856
2108,4,856
2108,5,830
2108,6,830
2108,7,830
2108,8,830
2108,9,830
2109,0,856
2109,1,856
2109,2,856
2109,3,856
2109,4,856
2109,5,830
2109,6,830
2109,7,830
2109,8,830
2109,9,830
2110,0,856
2110,1,856
2110,2,856
2110,3,856
2110,4,856
2110,5,830
2110,6,830
2110,7,830
2110,8,830
2110,9,830
2111,0,856
2111,1,856
2111,2,856
2111,3,856
2111,4,856
2111,5,830
2111,6,830
2111,7,830
2111,8,830
2111,9,830
2112,0,856
2112,1,856
2112,2,856
2112,3,856
2112,4,856
2112,5,830
2112,6,830
2112,7,830
2112,8,830
2112,9,830
2113,0,856
2113,1,856
2113,2,856
2113,3,856
2113,4,856
2113,5,830
2113,6,830
2113,7,830
2113,8,830
2113,9,830
2114,0,856
2114,1,856
2114,2,856
2114,3,856
2114,4,856
2114,5,830
2114,6,830
2114,7,830
2114,8,830
2114,9,830
2115,0,856
2115,1,856
2115,2,856
2115,3,856
2115,4,856
2115,5,830
2115,6,830
2115,7,830
2115,8,830
2115,9,830
2116,0,856
2116,1,856
2116,2,856
2116,3,856
2116,4,856
2116,5,830
2116,6,830
2116,7,830
2116,8,830
2116,9,830
2117,0,856
2117,1,856
2117,2,856
2117,3,856
2117,4,856
2117,5,830
2117,6,830
2117,7,830
2117,8,830
2117,9,830
2118,0,856
2118,1,856
2118,2,856
2118,3,856
2118,4,856
2118,5,830
2118,6,830
2118,7,830
2118,8,830
2118,9,830
2119,0,856
2119,1,856
2119,2,856
2119,3,856
2119,4,856
2119,5,830
2119,6,830
2119,7,830
2119,8,830
2119,9,830
2120,0,856
2120,1,856
2120,2,856
2120,3,856
2120,4,856
2120,5,830
2120,6,830
2120,7,830
2120,8,830
2120,9,830
2121,0,856
2121,1,856
2121,2,856
2121,3,856
2121,4,856
2121,5,830
2121,6,830
2121,7,830
2121,8,830
2121,9,830
2122,0,856
2122,1,856
2122,2,856
2122,3,856
2122,4,856
2122,5,830
2122,6,830
2122,7,830
2122,8,830
2122,9,830
2123,0,856
2123,1,856
2123,2,856
2123,3,856
2123,4,856
2123,5,830
2123,6,830
2123,7,830
2123,8,830
2123,9,830
2124,0,856
2124,1,856
2124,2,856
2124,3,856
2124,4,856
2124,5,830
2124,6,830
2124,7,830
2124,8,830
2124,9,830
2125,0,856
2125,1,856
2125,2,856
2125,3,856
2125,4,856
2125,5,830
2125,6,830
2125,7,830
2125,8,830
2125,9,830
2126,0,856
2126,1,856
2126,2,856
2126,3,856
2126,4,856
2126,5,830
2126,6,830
2126,7,830
2126,8,830
2126,9,830
2127,0,856
2127,1,856
2127,2,856
2127,3,856
2127,4,856
2127,5,830
2127,6,830
2127,7,830
2127,8,830
2127,9,830
2128,0,856
2128,1,856
2128,2,856
2128,3,856
2128,4,856
2128,5,830
2128,6,830
2128,7,830
2128,8,830
2128,9,830
2129,0,856
2129,1,856
2129,2,856
2129,3,856
2129,4,856
2129,5,830
2129,6,830
2129,7,830
2129,8,830
2129,9,830
2130,0,856
2130,1,856
2130,2,856
2130,3,856
2130,4,856
2130,5,830
2130,6,830
2130,7,830
2130,8,830
2130,9,830
2131,0,856
2131,1,856
2131,2,856
2131,3,856
2131,4,856
2131,5,830
2131,6,830
2131,7,830
2131,8,830
2131,9,830
2132,0,856
2132,1,856
2132,2,856
2132,3,856
2132,4,856
2132,5,830
2132,6,830
2132,7,830
2132,8,830
2132,9,830
2133,0,856
2133,1,856
2133,2,856
2133,3,856
2133,4,856
2133,5,830
2133,6,830
2133,7,830
2133,8,830
2133,9,830
2134,0,856
2134,1,856
2134,2,856
2134,3,856
2134,4,856
2134,5,830
2134,6,830
2134,7,830
2134,8,830
2134,9,830
2135,0,856
2135,1,856
2135,2,856
2135,3,856
2135,4,856
2135,5,830
2135,6,830
2135,7,830
2135,8,830
2135,9,830
2136,0,856
2136,1,856
2136,2,856
2136,3,856
2136,4,856
2136,5,830
2136,6,830
2136,7,830
2136,8,830
2136,9,830
2137,0,856
2137,1,856
2137,2,856
2137,3,856
2137,4,856
2137,5,830
2137,6,830
2137,7,830
2137,8,830
2137,9,830
2138,0,856
2138,1,856
2138,2,856
2138,3,856
2138,4,856
2138,5,830
2138,6,830
2138,7,830
2138,8,830
2138,9,830
2139,0,856
2139,1,856
2139,2,856
2139,3,856
2139,4,856
2139,5,830
2139,6,830
2139,7,830
2139,8,830
2139,9,830
2140,0,856
2140,1,856
2140,2,856
2140,3,856
2140,4,856
2140,5,830
2140,6,830
2140,7,830
2140,8,830
2140,9,830
2141,0,856
2141,1,856
2141,2,856
2141,3,856
2141,4,856
2141,5,830
2141,6,830
2141,7,830
2141,8,830
2141,9,830
2142,0,856
2142,1,856
2142,2,856
2142,3,856
2142,4,856
2142,5,830
2142,6,830
2142,7,830
2142,8,830
2142,9,830
2143,0,856
2143,1,856
2143,2,856
2143,3,856
2143,4,856
2143,5,830
2143,6,830
2143,7,830
2143,8,830
2143,9,830
2144,0,856
2144,1,856
2144,2,856
2144,3,856
2144,4,856
2144,5,830
2144,6,830
2144,7,830
2144,8,830
2144,9,830
2145,0,856
2145,1,856
2145,2,856
2145,3,856
2145,4,856
2145,5,830
2145,6,830
2145,7,830
2145,8,830
2145,9,830
2146,0,856
2146,1,856
2146,2,856
2146,3,856
2146,4,856
2146,5,830
2146,6,830
2146,7,830
2146,8,830
2146,9,830
2147,0,856
2147,1,856
2147,2,856
2147,3,856
2147,4,856
2147,5,830
2147,6,830
2147,7,830
2147,8,830
2147,9,830
2148,0,856
2148,1,856
2148,2,856
2148,3,856
2148,4,856
2148,5,830
2148,6,830
2148,7,830
2148,8,830
2148,9,830
2149,0,856
2149,1,856
2149,2,856
2149,3,856
2149,4,856
2149,5,830
2149,6,830
2149,7,830
2149,8,830
2149,9,830
2150,0,856
2150,1,856
2150,2,856
2150,3,856
2150,4,856
2150,5,830
2150,6,830
2150,7,830
2150,8,830
2150,9,830
2151,0,856
2151,1,856
2151,2,856
2151,3,856
2151,4,856
2151,5,830
2151,6,830
2151,7,830
2151,8,830
2151,9,830
2152,0,856
2152,1,856
2152,2,856
2152,3,856
2152,4,856
2152,5,830
2152,6,830
2152,7,830
2152,8,830
2152,9,830
2153,0,856
2153,1,856
2153,2,856
2153,3,856
2153,4,856
2153,5,830
2153,6,830
2153,7,830
2153,8,830
2153,9,830
2154,0,856
2154,1,856
2154,2,856
2154,3,856
2154,4,856
2154,5,830
2154,6,830
2154,7,830
2154,8,830
2154,9,830
2155,0,856
2155,1,856
2155,2,856
2155,3,856
2155,4,856
2155,5,830
2155,6,830
2155,7,830
2155,8,830
2155,9,830
2156,0,856
2156,1,856
2156,2,856
2156,3,856
2156,4,856
2156,5,830
2156,6,830
2156,7,830
2156,8,830
2156,9,830
2157,0,856
2157,1,856
2157,2,856
2157,3,856
2157,4,856
2157,5,830
2157,6,830
2157,7,830
2157,8,830
2157,9,830
2158,0,856
2158,1,856
2158,2,856
2158,3,856
2158,4,856
2158,5,830
2158,6,830
2158,7,830
2158,8,830
2158,9,830
2159,0,856
2159,1,856
2159,2,856
2159,3,856
2159,4,856
2159,5,830
2159,6,830
2159,7,830
2159,8,830
2159,9,830
2160,0,856
2160,1,856
2160,2,856
2160,3,856
2160,4,856
2160,5,830
2160,6,830
2160,7,830
2160,8,830
2160,9,830
2161,0,856
2161,1,856
2161,2,856
2161,3,856
2161,4,856
2161,5,830
2161,6,830
2161,7,830
2161,8,830
2161,9,830
2162,0,856
2162,1,856
2162,2,856
2162,3,856
2162,4,856
2162,5,830
2162,6,830
2162,7,830
2162,8,830
2162,9,830
2163,0,856
2163,1,856
2163,2,856
2163,3,856
2163,4,856
2163,5,830
2163,6,830
2163,7,830
2163,8,830
2163,9,830
2164,0,856
2164,1,856
2164,2,856
2164,3,856
2164,4,856
2164,5,830
2164,6,830
2164,7,830
2164,8,830
2164,9,830
2165,0,856
2165,1,856
2165,2,856
2165,3,856
2165,4,856
2165,5,830
2165,6,830
2165,7,830
2165,8,830
2165,9,830
2166,0,856
2166,1,856
2166,2,856
2166,3,856
2166,4,856
2166,5,830
2166,6,830
2166,7,830
2166,8,830
2166,9,830
2167,0,856
2167,1,856
2167,2,856
2167,3,856
2167,4,856
2167,5,830
2167,6,830
2167,7,830
2167,8,830
2167,9,830
2168,0,856
2168,1,856
2168,2,856
2168,3,856
2168,4,856
2168,5,830
2168,6,830
2168,7,830
2168,8,830
2168,9,830
2169,0,856
2169,1,856
2169,2,856
2169,3,856
2169,4,856
2169,5,830
2169,6,830
2169,7,830
2169,8,830
2169,9,830
2170,0,856
2170,1,856
2170,2,856
2170,3,856
2170,4,856
2170,5,830
2170,6,830
2170,7,830
2170,8,830
2170,9,830
2171,0,856
2171,1,856
2171,2,856
2171,3,856
2171,4,856
2171,5,830
2171,6,830
2171,7,830
2171,8,830
2171,9,830
2172,0,856
2172,1,856
2172,2,856
2172,3,856
2172,4,856
2172,5,830
2172,6,830
2172,7,830
2172,8,830
2172,9,830
2173,0,856
2173,1,856
2173,2,856
2173,3,856
2173,4,856
2173,5,830
2173,6,830
2173,7,830
2173,8,830
2173,9,830
2174,0,856
2174,1,856
2174,2,856
2174,3,856
2174,4,856
2174,5,830
2174,6,830
2174,7,830
2174,8,830
2174,9,830
2175,0,856
2175,1,856
2175,2,856
2175,3,856
2175,4,856
2175,5,830
2175,6,830
2175,7,830
2175,8,830
2175,9,830
2176,0,856
2176,1,856
2176,2,856
2176,3,856
2176,4,856
2176,5,830
2176,6,830
2176,7,830
2176,8,830
2176,9,830
2177,0,856
2177,1,856
2177,2,856
2177,3,856
2177,4,856
2177,5,830
2177,6,830
2177,7,830
2177,8,830
2177,9,830
2178,0,856
2178,1,856
2178,2,856
2178,3,856
2178,4,856
2178,5,830
2178,6,830
2178,7,830
2178,8,830
2178,9,830
2179,0,856
2179,1,856
2179,2,856
2179,3,856
2179,4,856
2179,5,830
2179,6,830
2179,7,830
2179,8,830
